,Age,Gender,Tenure,Service_Internet,Service_Phone,Service_TV,Contract,PaymentMethod,MonthlyCharges,TotalCharges,StreamingMovies,StreamingMusic,OnlineSecurity,TechSupport,Churn
3169,65.0,0,49,1,0,1,1,0,35.64,1746.29,1,1,1,1,0
3170,64.0,0,14,1,0,1,0,1,37.45,517.24,1,0,1,1,0
3171,44.0,0,1,1,1,1,1,2,26.34,31.33,0,0,1,0,0
3172,32.0,1,25,0,1,0,0,1,109.3,2725.64,1,0,1,0,0
3173,23.0,1,59,1,1,1,0,3,32.64,1943.91,0,1,0,1,0
3174,64.0,0,69,0,1,0,1,1,82.93,5730.85,1,1,1,1,0
3175,31.0,0,5,1,0,1,1,2,82.57,414.94,1,1,1,0,1
3176,28.0,0,19,1,1,1,0,0,39.86,762.47,0,1,1,1,0
3177,56.0,0,23,1,0,1,1,2,119.84,2758.1,1,0,0,0,0
3178,26.0,0,9,0,1,0,2,1,54.74,488.98,1,1,0,1,0
3179,43.0,1,50,1,0,1,0,0,110.51,5530.49,1,0,0,1,0
3180,33.0,1,16,1,0,1,1,2,114.83,1834.85,0,0,1,0,0
3181,44.0,1,33,0,1,1,2,2,114.9,3811.07,0,1,0,0,0
3182,69.0,0,2,1,1,1,1,1,95.28,183.63,0,0,0,0,1
3183,27.0,1,14,1,1,0,0,0,45.38,640.41,0,0,0,1,0
3184,67.0,1,1,1,1,1,0,2,32.07,24.24,1,1,1,0,0
3185,20.0,1,58,1,1,0,0,3,76.99,4457.49,0,0,0,0,0
3186,30.0,0,16,1,1,0,0,1,56.0,878.14,0,1,1,0,0
3187,60.0,0,47,1,0,1,1,2,103.1,4849.81,0,0,1,0,0
3188,44.0,1,44,1,1,1,0,2,94.5,4152.68,0,1,1,0,0
3189,47.0,0,14,1,0,0,2,1,47.65,677.93,0,1,0,0,0
3190,62.0,1,24,1,0,1,0,2,21.7,524.93,1,1,1,1,0
3191,23.0,1,55,0,0,1,1,2,43.73,2406.63,0,0,0,0,0
3192,34.0,1,15,0,1,0,0,2,76.71,1136.55,0,1,0,0,0
3193,62.0,1,34,0,1,0,0,1,27.9,954.45,0,1,0,0,0
3194,68.0,0,2,1,1,0,2,2,85.83,165.04,0,1,0,0,1
3195,36.0,0,27,1,1,0,0,0,87.17,2339.26,0,1,0,1,0
3196,59.0,0,23,1,1,1,0,1,36.94,853.93,0,0,0,0,0
3197,52.0,0,68,0,0,1,0,2,79.63,5402.26,1,0,1,1,0
3198,63.0,1,14,1,1,1,0,1,80.7,1108.89,1,0,0,0,0
3199,43.0,0,63,1,1,0,1,3,67.8,4284.37,0,0,0,1,0
3200,68.0,1,65,1,0,0,2,0,115.32,2132.26,0,0,1,0,0
3201,22.0,0,68,1,1,1,0,2,30.82,2078.32,0,0,1,0,0
3202,46.0,0,63,1,1,1,0,0,60.66,3811.95,0,0,1,0,0
3203,44.0,0,64,0,0,1,1,2,108.29,6923.35,0,1,0,0,0
3204,37.0,1,32,0,1,0,2,2,58.63,1887.6,1,1,1,0,0
3205,66.0,1,13,0,1,1,2,1,62.46,795.35,1,0,1,1,0
3206,44.0,1,66,1,1,1,1,2,86.83,5717.39,0,0,0,0,0
3207,27.0,1,19,1,0,0,0,1,86.56,1654.44,1,0,0,0,0
3208,22.0,0,24,1,1,0,0,2,22.29,530.46,0,1,1,0,0
3209,53.0,1,11,1,1,1,0,2,65.57,723.55,0,0,0,0,0
3210,23.0,1,59,1,1,0,0,1,69.59,3142.74,1,0,0,0,0
3211,43.0,0,15,0,1,1,1,2,82.77,1261.76,0,1,0,1,0
3212,21.0,0,10,0,1,1,1,1,75.57,742.8,1,1,0,0,1
3213,56.0,1,41,1,1,1,1,3,85.09,3491.51,1,1,1,1,0
3214,56.0,0,27,1,1,0,0,2,85.38,2320.29,1,0,0,1,0
3215,67.0,1,60,1,1,0,1,0,45.49,2725.65,0,0,0,0,0
3216,44.0,0,52,1,1,1,0,2,44.65,2314.26,1,0,0,0,0
3217,18.0,1,28,0,1,0,0,2,57.03,1604.51,1,1,0,1,0
3218,41.0,1,65,1,1,1,0,0,44.2,2883.04,1,0,0,0,0
3219,53.0,1,17,1,1,0,2,2,88.28,1492.76,1,1,1,1,0
3220,23.0,1,44,0,1,0,0,2,80.29,3547.38,0,1,1,0,0
3221,58.0,1,10,1,0,1,2,1,41.64,416.91,1,1,1,1,0
3222,63.0,0,63,1,0,1,0,1,108.41,6834.92,0,0,1,1,0
3223,61.0,1,47,0,1,0,0,3,66.07,3120.17,1,1,0,0,0
3224,48.0,1,38,0,1,1,2,3,32.71,1250.67,0,1,1,0,0
3225,37.0,1,70,1,1,0,0,0,41.3,2891.0,1,1,1,1,0
3226,41.0,1,53,1,1,1,0,3,73.99,3914.75,0,1,0,1,0
3227,44.0,1,44,1,1,0,0,3,53.84,2396.05,1,0,0,1,0
3228,53.0,0,54,1,1,1,2,1,105.12,5668.59,0,0,0,1,0
3229,38.0,0,20,1,0,1,0,2,69.47,1392.58,0,0,0,1,0
3230,44.0,1,31,0,1,1,0,3,111.53,3462.53,0,0,0,0,0
3231,44.0,0,7,1,1,0,0,1,30.18,2168.3,0,0,0,0,0
3232,61.0,1,58,1,0,1,0,0,86.86,5059.16,1,0,0,0,0
3233,59.0,0,10,1,1,1,0,1,108.58,1086.28,0,1,0,1,1
3234,47.0,0,10,1,1,0,1,2,49.29,491.95,1,0,1,0,0
3235,39.0,1,39,1,0,0,1,2,33.57,1324.75,0,1,0,0,0
3236,45.0,0,28,0,0,1,0,1,65.66,1837.12,0,0,0,1,0
3237,24.0,0,30,1,0,0,1,2,116.13,3492.66,0,0,0,0,0
3238,52.0,1,37,1,1,0,2,0,83.35,3085.89,1,1,0,1,0
3239,45.0,1,67,0,1,1,2,2,84.4,5664.01,1,1,0,1,0
3240,31.0,0,43,1,0,1,0,0,87.15,3754.7,1,1,0,1,0
3241,27.0,0,52,0,1,0,0,3,23.98,1242.93,1,1,1,0,0
3242,33.0,0,56,1,0,0,2,2,64.56,3596.92,1,0,1,1,0
3243,33.0,1,68,1,1,1,0,3,27.76,1870.94,1,0,1,0,0
3244,48.0,0,9,0,1,1,0,0,51.59,445.91,0,0,1,0,0
3245,59.0,0,23,1,0,1,2,2,102.16,2348.77,0,0,1,0,0
3246,42.0,0,63,1,1,1,0,0,69.59,5371.16,0,1,0,1,0
3247,30.0,1,61,1,1,1,0,3,119.56,7291.56,1,1,0,0,0
3248,23.0,1,40,0,1,1,0,2,37.22,1490.14,0,0,0,0,0
3249,61.0,1,44,0,1,0,2,0,59.71,2635.8,0,0,0,0,0
3250,26.0,1,24,1,1,0,0,2,100.96,2428.08,0,0,0,0,0
3251,62.0,0,51,0,1,1,2,2,41.57,2129.09,1,1,1,1,0
3252,53.0,1,58,1,1,1,1,3,35.37,2055.6,1,0,0,1,0
3253,60.0,0,33,1,0,1,0,0,62.76,2067.84,0,0,0,0,0
3254,37.0,0,16,1,1,1,0,1,58.37,932.86,1,0,1,0,0
3255,35.0,0,22,1,0,0,0,2,118.02,2587.92,0,0,1,1,0
3256,60.0,0,57,1,1,0,1,2,65.63,3743.19,1,0,1,1,0
3257,38.0,1,62,1,1,1,0,2,106.09,6561.74,1,1,0,1,0
3258,21.0,1,71,1,1,1,2,0,108.8,2132.26,0,0,0,0,0
3259,67.0,1,70,1,0,1,0,2,35.79,2495.73,1,1,0,1,0
3260,50.0,1,30,1,0,0,0,0,91.53,2747.44,1,1,1,1,0
3261,44.0,1,23,0,0,1,0,2,47.76,1101.69,1,0,1,0,0
3262,24.0,0,32,0,1,0,1,1,29.47,954.67,0,1,1,0,0
3263,44.0,1,57,1,1,0,0,3,107.47,6108.98,1,1,1,0,0
3264,32.0,1,9,1,0,1,0,1,49.24,439.91,0,1,1,0,0
3265,35.0,1,31,1,0,0,2,2,54.54,1696.24,1,0,1,0,0
3266,49.0,1,71,1,0,0,0,2,52.4,3737.91,0,1,0,0,0
3267,28.0,0,9,0,1,0,0,0,40.03,359.88,0,1,1,1,0
3268,37.0,0,13,1,0,0,1,0,63.45,818.91,1,1,0,0,0
3269,44.0,0,58,1,1,1,1,2,62.83,3664.41,1,0,0,1,0
3270,32.0,0,3,1,1,1,0,2,60.88,190.67,1,1,0,1,0
3271,65.0,0,35,1,1,0,0,2,111.63,3920.79,0,0,0,1,0
3272,24.0,1,21,0,1,0,2,2,53.98,1121.48,1,1,1,0,0
3273,38.0,0,64,1,0,0,0,3,23.04,1479.77,1,0,0,0,0
3274,59.0,0,52,1,0,1,1,3,37.84,1956.85,1,1,0,0,0
3275,43.0,0,34,0,0,0,0,0,92.15,3120.05,1,0,1,0,0
3276,61.0,1,35,1,1,1,0,2,79.09,2773.97,1,0,1,1,0
3277,31.0,1,15,1,1,1,0,3,115.17,1734.07,0,1,0,1,0
3278,54.0,0,6,1,0,1,0,3,89.44,531.82,0,0,0,0,1
3279,38.0,1,32,1,1,1,1,2,39.42,1275.76,1,0,1,1,0
3280,35.0,1,52,0,0,1,0,1,32.06,1663.43,0,1,1,1,0
3281,22.0,0,28,1,1,0,0,1,72.08,2015.54,0,0,0,0,0
3282,20.0,1,64,0,1,1,2,3,86.53,5537.56,0,0,1,0,0
3283,40.0,1,19,1,1,1,0,2,36.56,692.21,0,1,0,1,0
3284,43.0,1,15,0,0,1,2,1,80.17,1215.32,0,1,1,0,0
3285,54.0,0,6,1,1,1,2,2,106.5,628.58,0,0,0,0,1
3286,41.0,0,38,1,1,0,2,2,92.76,3517.34,0,0,1,1,0
3287,66.0,0,26,1,0,1,2,2,86.42,2235.01,1,0,1,1,0
3288,36.0,1,51,0,1,1,0,2,98.93,5064.27,1,0,0,1,0
3289,68.0,0,53,1,0,0,2,1,30.41,1608.48,1,1,1,1,0
3290,42.0,1,56,1,1,0,2,3,40.38,2253.59,0,1,1,1,0
3291,38.0,1,59,0,1,0,2,1,23.81,1401.92,1,0,0,0,0
3292,29.0,1,70,1,0,0,0,2,34.5,2423.49,0,0,1,0,0
3293,58.0,0,58,1,1,0,2,3,111.32,6463.2,1,1,1,0,0
3294,50.0,0,13,1,1,1,1,1,42.21,542.98,0,0,1,1,0
3295,67.0,0,43,1,1,0,1,1,86.21,3703.03,1,0,0,1,0
3296,21.0,0,51,0,1,0,0,0,89.16,4532.61,0,0,0,0,0
3297,59.0,1,19,1,1,1,0,2,84.53,1607.46,0,1,0,0,0
3298,44.0,0,21,1,1,0,2,0,75.39,1596.01,1,1,0,0,0
3299,39.0,1,24,0,0,0,0,2,68.61,1640.82,1,0,1,1,0
3300,50.0,0,26,1,0,1,0,3,61.99,1618.1,0,0,1,0,0
3301,34.0,0,45,1,1,1,2,0,111.69,5020.23,1,1,0,0,0
3302,41.0,0,28,1,1,0,0,0,20.95,575.64,0,0,0,1,0
3303,51.0,1,29,1,1,1,0,0,25.35,741.95,0,1,0,0,0
3304,45.0,1,17,0,1,1,0,0,69.25,1200.73,0,1,0,0,0
3305,60.0,1,68,0,1,0,0,2,53.05,3612.83,0,1,1,1,0
3306,58.0,1,44,1,1,1,0,3,60.82,2671.94,0,1,0,0,0
3307,56.0,1,61,0,1,1,0,2,119.78,7303.09,0,0,0,0,0
3308,39.0,0,68,1,1,0,0,2,97.51,6649.77,0,0,1,1,0
3309,66.0,1,25,0,1,0,1,2,107.74,2696.57,1,1,1,1,0
3310,34.0,1,67,1,0,1,2,2,56.86,3801.96,1,0,0,1,0
3311,51.0,1,2,1,0,0,0,3,43.96,87.3,1,0,0,1,0
3312,23.0,1,49,1,1,1,0,1,96.8,4745.35,0,1,0,0,0
3313,63.0,0,70,0,0,1,0,2,100.76,7057.89,1,0,0,0,0
3314,23.0,1,26,0,1,1,2,3,74.99,1964.86,0,0,0,0,0
3315,51.0,0,27,0,0,0,2,0,109.59,2971.69,1,0,1,0,0
3316,18.0,0,18,0,1,1,0,2,116.73,2103.12,0,0,0,1,0
3317,27.0,0,54,1,0,1,0,1,67.1,3622.99,1,1,0,0,0
3318,38.0,1,1,1,1,0,1,2,42.27,46.23,1,1,0,1,0
3319,22.0,0,61,1,1,1,1,1,71.71,4368.23,1,0,0,1,0
3320,19.0,1,3,1,1,0,0,2,118.95,366.65,1,0,0,0,1
3321,39.0,1,68,1,1,1,1,2,49.29,3349.69,1,1,1,0,0
3322,65.0,1,41,1,1,0,1,2,81.76,3357.07,0,1,0,0,0
3323,19.0,1,37,1,1,1,2,2,89.4,3324.93,1,0,0,0,0
3324,27.0,1,51,1,0,1,0,1,41.39,2116.42,0,1,0,0,0
3325,51.0,0,15,1,1,1,2,2,78.85,1185.06,1,1,1,0,0
3326,33.0,0,8,1,1,0,0,0,51.45,406.43,1,1,1,1,0
3327,65.0,1,38,0,1,0,1,2,105.42,4005.18,0,1,0,0,0
3328,68.0,0,56,0,0,1,0,1,91.48,5111.52,1,1,0,1,0
3329,56.0,1,47,1,0,0,0,0,102.63,4828.94,0,0,0,1,0
3330,39.0,0,10,0,0,1,1,3,39.97,378.36,0,1,0,1,0
3331,29.0,0,49,1,1,0,0,2,23.46,1159.22,1,0,0,1,0
3332,41.0,0,41,1,1,0,0,0,105.05,4314.37,0,0,1,0,0
3333,64.0,0,30,0,1,0,0,2,58.68,1761.38,1,0,1,1,0
3334,57.0,0,5,0,1,0,0,2,37.97,184.52,0,0,1,1,0
3335,55.0,1,71,1,1,0,0,0,29.19,2072.33,0,0,1,0,0
3336,27.0,1,31,1,1,1,2,1,71.65,2203.41,0,1,0,0,0
3337,52.0,0,52,0,1,0,0,1,35.01,1828.76,1,1,0,0,0
3338,68.0,1,23,1,1,0,0,3,76.67,1761.77,1,1,1,0,0
3339,44.0,0,48,1,1,0,0,3,92.73,4466.19,0,1,1,1,0
3340,49.0,1,40,1,0,1,0,1,73.51,2944.32,0,0,0,1,0
3341,24.0,0,6,0,1,1,0,3,110.37,664.53,0,0,0,0,1
3342,38.0,0,38,1,0,1,0,3,35.56,1355.29,1,1,1,0,0
3343,37.0,0,41,0,1,0,0,1,69.4,2835.64,0,0,0,1,0
3344,44.0,1,27,1,1,1,0,2,36.32,976.13,0,0,1,0,0
3345,21.0,1,69,1,1,1,1,2,107.59,7425.04,1,1,1,0,0
3346,63.0,0,57,1,0,1,1,0,113.22,6450.51,0,0,0,1,0
3347,69.0,0,17,1,1,1,0,2,60.0,1014.23,1,0,0,0,0
3348,39.0,1,71,1,0,1,0,2,50.57,3587.65,1,1,0,0,0
3349,32.0,1,47,1,1,1,2,3,47.93,2253.15,1,0,0,1,0
3350,57.0,1,13,0,1,0,0,3,105.97,1400.8,0,0,1,1,0
3351,38.0,1,11,1,0,0,2,1,88.24,967.39,0,1,0,0,1
3352,32.0,1,24,1,1,1,0,2,108.06,2586.67,0,0,0,0,0
3353,39.0,0,4,0,0,0,0,2,31.75,125.47,1,0,0,1,0
3354,69.0,1,46,1,1,0,1,2,67.6,3124.62,1,1,0,0,0
3355,45.0,0,18,0,1,1,2,0,87.62,1592.89,0,0,1,1,0
3356,31.0,0,43,0,0,1,0,0,109.71,4737.02,0,0,0,1,0
3357,44.0,1,33,0,0,0,0,3,58.2,1921.21,0,0,0,1,0
3358,44.0,1,10,1,1,1,0,2,51.31,519.52,1,0,1,0,0
3359,57.0,0,59,1,0,0,2,0,111.3,6556.2,0,0,1,0,0
3360,45.0,1,31,1,1,1,1,3,24.75,763.72,0,1,1,0,0
3361,43.0,0,28,1,0,1,0,2,67.96,1891.73,0,0,0,0,0
3362,44.0,1,60,1,1,0,0,3,65.86,3956.33,0,0,1,0,0
3363,19.0,1,3,1,1,1,0,3,34.61,104.21,0,1,1,1,0
3364,42.0,1,55,0,1,0,0,1,59.5,3274.76,0,0,0,0,0
3365,44.0,0,14,1,1,1,0,1,92.26,1283.18,0,0,1,0,0
3366,25.0,1,58,0,1,1,1,0,56.69,3296.53,0,1,1,1,0
3367,61.0,0,15,1,1,1,0,1,50.97,7404.8,1,0,0,1,0
3368,50.0,1,2,0,1,1,0,0,98.19,193.86,0,0,1,0,1
3369,59.0,0,24,1,0,1,1,1,118.87,2851.81,0,0,1,1,0
3370,69.0,1,64,0,1,1,0,2,97.94,6247.94,1,1,1,1,0
3371,44.0,0,71,0,1,1,0,3,104.63,7432.57,0,0,1,0,0
3372,23.0,0,24,1,1,0,0,0,113.95,2733.07,0,0,0,0,0
3373,56.0,0,27,1,0,1,0,3,100.18,2710.47,1,0,0,1,0
3374,69.0,0,37,1,1,0,2,2,118.04,4387.48,0,0,0,0,0
3375,40.0,0,39,1,1,1,1,2,94.73,3697.72,1,0,1,0,0
3376,42.0,0,63,1,1,1,0,2,86.15,5437.18,0,1,1,0,0
3377,67.0,1,26,1,1,0,0,2,89.33,2336.39,1,0,0,0,0
3378,60.0,0,65,1,1,1,0,2,110.01,7155.57,0,1,1,0,0
3379,36.0,0,4,1,1,1,0,3,88.3,344.54,0,1,1,0,1
3380,22.0,0,29,1,1,1,0,1,96.12,2771.08,0,1,0,0,0
3381,68.0,1,1,1,1,0,0,0,41.6,45.34,0,0,0,1,0
3382,28.0,1,50,1,1,0,0,1,111.26,2132.26,1,1,0,1,0
3383,29.0,1,11,0,1,1,0,1,64.72,724.76,0,1,0,0,0
3384,27.0,0,59,0,1,1,1,3,36.11,2125.74,1,1,1,1,0
3385,25.0,1,62,1,0,0,2,2,99.98,6198.62,0,0,0,1,0
3386,41.0,1,36,1,0,1,2,2,55.64,1991.45,0,0,0,1,0
3387,45.0,0,56,0,1,1,0,1,38.41,2147.52,0,1,1,0,0
3388,58.0,0,21,1,1,1,1,2,45.63,948.8,0,0,0,0,0
3389,53.0,1,13,1,1,1,1,0,23.49,296.85,1,1,0,1,0
3390,54.0,0,9,0,1,1,2,2,29.06,261.01,1,1,0,0,0
3391,38.0,0,11,1,1,0,0,1,79.26,865.79,0,1,1,1,1
3392,25.0,0,70,1,1,1,1,3,106.62,2132.26,0,1,0,0,0
3393,26.0,0,1,1,0,1,0,1,64.85,73.21,1,0,1,0,0
3394,64.0,1,70,1,0,0,1,2,82.61,5793.55,1,1,0,0,0
3395,32.0,0,56,1,1,1,0,2,100.97,5653.21,0,0,1,1,0
3396,65.0,1,31,1,1,1,1,3,55.68,1727.14,1,0,0,0,0
3397,63.0,1,37,1,0,1,2,1,85.43,3156.61,0,1,0,1,0
3398,57.0,1,47,1,0,0,0,3,55.04,2613.12,0,1,0,0,0
3399,35.0,1,47,1,0,1,0,1,84.27,3959.6,0,0,1,0,0
3400,59.0,0,69,1,1,1,0,0,41.76,2875.4,1,1,0,0,0
3401,37.0,0,58,1,1,0,0,0,117.78,6823.7,1,1,1,1,0
3402,23.0,0,36,0,1,0,0,3,27.62,997.67,0,1,0,0,0
3403,29.0,1,32,0,1,0,0,2,70.52,2270.85,0,0,0,1,0
3404,19.0,1,64,0,1,1,2,2,48.63,3123.19,1,0,0,1,0
3405,24.0,1,71,0,1,1,0,1,80.08,5678.12,1,1,0,0,0
3406,33.0,0,42,1,0,1,1,1,62.83,2631.05,1,1,0,1,0
3407,20.0,1,48,1,0,1,2,0,50.67,2444.62,0,1,1,1,0
3408,62.0,0,30,1,1,0,2,2,45.0,1371.01,0,1,0,1,0
3409,20.0,0,21,1,0,1,1,2,38.25,801.8,1,1,0,1,0
3410,44.0,0,60,1,1,0,0,1,98.29,5909.47,1,0,1,1,0
3411,67.0,0,13,1,0,1,2,2,42.22,534.2,0,1,1,0,0
3412,60.0,1,1,1,1,1,0,1,97.35,88.91,1,1,0,0,1
3413,57.0,0,65,1,1,0,2,2,68.5,4442.4,0,1,0,0,0
3414,55.0,1,33,1,1,1,1,3,27.22,902.38,0,1,1,1,0
3415,50.0,0,38,1,1,0,1,1,36.54,1386.73,0,0,0,0,0
3416,45.0,1,25,0,1,0,0,2,109.29,2734.63,0,1,1,0,0
3417,18.0,1,26,1,1,1,0,2,80.28,2099.47,0,1,0,0,0
3418,25.0,0,59,1,0,1,2,1,38.43,2260.84,0,1,0,0,0
3419,54.0,0,33,0,1,1,2,0,90.38,2983.48,1,1,1,0,0
3420,49.0,0,41,1,1,0,0,2,102.33,4182.15,1,0,1,0,0
3421,65.0,1,30,1,1,1,2,0,53.07,1603.74,0,1,0,1,0
3422,60.0,0,57,0,1,0,0,2,75.66,4323.58,1,1,0,1,0
3423,54.0,0,49,1,1,1,1,2,49.34,2421.28,0,1,0,0,0
3424,21.0,1,48,1,0,0,1,3,28.01,1345.68,1,0,0,1,0
3425,47.0,0,49,1,1,0,0,2,59.95,2932.46,0,0,0,1,0
3426,23.0,1,47,1,1,1,0,3,95.14,4457.62,0,0,0,0,0
3427,63.0,0,56,1,0,1,1,0,65.87,3691.78,0,1,0,0,0
3428,36.0,1,65,1,1,1,0,2,60.53,3942.01,1,0,0,1,0
3429,49.0,1,12,1,1,1,0,0,56.6,699.39,0,1,0,0,0
3430,26.0,0,69,1,0,1,1,2,65.89,4542.47,1,0,0,0,0
3431,29.0,1,6,0,1,1,2,2,51.82,313.62,1,0,1,0,0
3432,28.0,0,65,1,1,0,0,3,81.22,5290.44,1,0,0,0,0
3433,63.0,0,25,1,0,0,0,1,26.36,670.45,0,1,0,0,0
3434,33.0,1,1,1,1,0,0,2,100.74,94.52,1,1,0,0,1
3435,18.0,0,32,1,1,1,1,3,37.32,1191.45,0,1,0,0,0
3436,62.0,1,3,1,0,0,0,0,83.34,244.77,0,1,0,0,1
3437,38.0,1,49,1,1,1,1,2,64.99,3175.49,0,0,1,0,0
3438,47.0,1,19,1,1,1,2,2,97.35,1864.37,0,1,0,0,0
3439,30.0,1,60,0,0,1,0,1,102.61,6157.23,0,0,1,0,0
3440,51.0,1,29,1,0,1,0,3,40.42,1171.44,0,0,1,1,0
3441,21.0,1,50,1,1,1,2,2,87.72,4388.48,0,1,0,1,0
3442,44.0,1,2,1,1,1,0,0,38.99,78.52,1,1,1,0,0
3443,55.0,1,56,1,0,0,1,3,32.4,1812.19,1,0,1,1,0
3444,48.0,0,17,0,0,1,2,2,113.03,1913.89,1,0,0,0,0
3445,44.0,0,60,1,1,0,2,2,36.44,2202.05,1,1,1,1,0
3446,22.0,1,36,1,1,1,0,2,42.81,1535.46,1,1,1,0,0
3447,42.0,0,61,0,1,1,0,2,33.03,2005.52,0,0,0,0,0
3448,20.0,0,17,0,0,1,2,2,67.03,1138.7,0,0,0,0,0
3449,50.0,0,49,0,0,0,1,3,111.96,5507.62,1,0,1,1,0
3450,21.0,0,60,1,0,1,0,2,46.41,2776.38,0,0,1,0,0
3451,42.0,0,20,1,0,1,0,1,74.19,1490.9,0,0,0,1,0
3452,37.0,0,50,1,1,1,0,0,61.15,3055.04,1,1,1,0,0
3453,51.0,1,3,1,1,1,2,1,53.6,163.25,0,0,0,0,0
3454,43.0,0,43,1,0,0,0,3,77.22,3329.68,0,0,0,0,0
3455,22.0,0,57,0,0,1,2,2,75.89,4308.53,1,1,0,1,0
3456,52.0,0,50,1,1,1,2,3,55.94,2788.04,0,0,0,0,0
3457,45.0,0,68,1,1,0,2,2,105.06,7153.16,1,1,1,1,0
3458,46.0,1,50,1,0,1,1,2,25.32,1266.97,1,1,0,1,0
3459,26.0,1,37,1,1,0,2,2,69.59,1057.36,0,0,0,0,0
3460,69.0,1,46,1,1,0,0,2,119.08,5484.79,0,1,0,0,0
3461,55.0,1,42,1,1,0,0,2,94.77,3971.44,0,1,0,0,0
3462,67.0,0,15,1,1,1,2,2,100.39,1516.4,1,1,0,1,0
3463,23.0,1,33,1,1,0,0,2,80.27,2657.11,0,1,0,0,0
3464,36.0,1,11,0,0,1,0,2,61.99,684.27,1,0,1,0,0
3465,61.0,1,20,1,1,0,0,0,82.92,1663.08,0,1,1,0,0
3466,28.0,1,24,1,1,1,0,2,29.26,713.89,1,1,1,0,0
3467,19.0,0,64,0,1,1,1,0,95.78,6123.98,0,1,1,0,0
3468,64.0,1,65,0,0,0,1,3,74.07,4821.16,0,0,0,0,0
3469,61.0,0,17,0,0,1,0,3,115.67,2132.26,0,0,0,0,0
3470,61.0,1,61,1,0,0,2,2,83.75,5115.16,1,0,0,0,0
3471,26.0,0,15,1,0,0,0,3,35.17,525.33,0,0,0,0,0
3472,38.0,0,51,1,1,1,1,2,67.76,3478.94,0,1,1,1,0
3473,41.0,1,27,1,1,1,0,3,25.78,698.37,0,0,0,0,0
3474,51.0,1,61,1,1,1,1,3,94.54,5780.93,0,1,0,0,0
3475,39.0,1,58,1,1,0,0,2,70.18,4066.22,1,1,0,0,0
3476,20.0,1,31,0,0,1,0,2,56.97,1776.75,1,0,1,0,0
3477,29.0,0,12,1,1,1,2,2,116.85,1396.74,1,1,0,1,0
3478,45.0,0,46,1,0,0,0,2,114.06,5249.99,0,1,0,0,0
3479,47.0,1,31,0,1,0,2,2,115.28,3567.61,0,1,0,0,0
3480,43.0,1,32,1,1,0,1,1,42.1,1366.21,1,0,1,1,0
3481,65.0,0,32,1,1,0,0,2,92.86,2969.31,0,1,1,0,0
3482,38.0,1,53,0,1,1,1,2,114.54,6059.54,1,0,1,0,0
3483,45.0,0,61,0,1,1,0,0,77.09,4703.44,1,1,0,1,0
3484,43.0,1,46,0,1,1,0,0,41.42,1910.69,1,0,0,0,0
3485,50.0,0,7,1,1,0,2,1,101.78,712.19,0,0,0,0,1
3486,38.0,0,4,1,1,0,0,1,107.99,423.83,0,0,0,1,1
3487,52.0,0,52,1,1,0,1,0,90.32,4707.01,1,0,1,0,0
3488,69.0,0,31,0,1,0,0,1,49.36,1542.75,0,0,0,0,0
3489,51.0,0,36,1,1,1,1,2,39.07,1390.04,1,1,0,1,0
3490,58.0,1,54,1,1,1,0,0,82.43,4442.45,1,0,1,1,0
3491,68.0,0,54,0,1,1,0,1,68.28,3685.53,1,1,0,1,0
3492,64.0,1,17,1,1,1,2,0,86.88,1471.65,1,0,1,1,0
3493,35.0,0,30,1,1,0,0,1,31.17,940.36,0,0,1,0,0
3494,28.0,0,22,1,1,1,1,2,33.59,757.37,0,0,0,1,0
3495,40.0,1,43,0,1,0,0,3,56.29,2416.66,1,1,0,0,0
3496,65.0,1,27,0,1,0,0,1,45.88,1254.53,1,0,0,0,0
3497,39.0,1,37,1,1,1,1,2,81.93,3016.73,1,1,1,1,0
3498,34.0,1,46,1,0,1,0,0,56.75,2615.06,1,0,0,0,0
3499,22.0,0,35,1,1,1,0,2,88.4,3088.05,0,1,0,0,0
3500,44.0,1,4,1,1,1,2,0,96.88,392.29,1,0,0,0,1
3501,28.0,0,26,1,0,0,2,1,38.72,989.15,0,0,0,1,0
3502,47.0,1,19,1,1,1,0,2,111.98,2114.77,1,1,0,1,0
3503,32.0,1,45,1,0,0,0,2,98.72,4447.15,1,0,1,1,0
3504,44.0,0,26,1,1,0,1,2,82.68,2143.38,0,1,0,1,0
3505,52.0,0,22,1,1,1,2,1,110.89,2436.35,1,0,0,0,0
3506,50.0,1,58,1,0,0,2,2,46.59,2720.58,1,0,1,1,0
3507,37.0,0,63,1,1,0,2,2,62.17,3918.09,1,1,0,1,0
3508,33.0,0,28,1,1,0,0,2,28.58,809.26,1,0,0,0,0
3509,51.0,0,65,1,1,1,2,1,65.62,4257.71,1,0,0,1,0
3510,19.0,0,44,0,1,1,2,1,70.64,3094.75,1,1,1,1,0
3511,52.0,0,43,1,1,1,0,2,81.61,3508.42,0,0,1,0,0
3512,57.0,0,37,1,1,1,0,2,26.4,961.9,0,0,1,0,0
3513,45.0,0,66,1,0,0,0,0,23.25,1527.51,0,1,0,1,0
3514,64.0,0,17,1,0,0,1,3,69.59,1056.21,1,1,1,0,0
3515,56.0,1,40,1,1,0,0,1,38.91,1555.29,0,0,1,0,0
3516,23.0,0,38,1,0,1,0,3,95.88,3646.79,1,1,0,0,0
3517,44.0,1,61,1,1,1,0,0,86.87,5305.07,1,1,1,0,0
